mac,bunit,category,should_update,asset_id,dns,country,lat,should_timesync,city,nt_host,owner,requires_av,asset_tag,long,pci_domain,priority,key,ip,is_expected
,,,,,,,,,,,,,should_update,,,,192.168.14.13,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.14,192.168.14.14,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.14,,
,,,,,,,,,,,,,americas,,,,192.168.14.14,,
,,,,,,,,,,,,,should_update,,,,192.168.14.14,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.15,192.168.14.15,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.15,,
,,,,,,,,,,,,,americas,,,,192.168.14.15,,
,,,,,,,,,,,,,should_update,,,,192.168.14.15,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.16,192.168.14.16,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.16,,
,,,,,,,,,,,,,americas,,,,192.168.14.16,,
,,,,,,,,,,,,,should_update,,,,192.168.14.16,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.17,192.168.14.17,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.17,,
,,,,,,,,,,,,,americas,,,,192.168.14.17,,
,,,,,,,,,,,,,should_update,,,,192.168.14.17,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.18,192.168.14.18,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.18,,
,,,,,,,,,,,,,americas,,,,192.168.14.18,,
,,,,,,,,,,,,,should_update,,,,192.168.14.18,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.19,192.168.14.19,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.19,,
,,,,,,,,,,,,,americas,,,,192.168.14.19,,
,,,,,,,,,,,,,should_update,,,,192.168.14.19,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.20,192.168.14.20,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.20,,
,,,,,,,,,,,,,americas,,,,192.168.14.20,,
,,,,,,,,,,,,,should_update,,,,192.168.14.20,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.21,192.168.14.21,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.21,,
,,,,,,,,,,,,,americas,,,,192.168.14.21,,
,,,,,,,,,,,,,should_update,,,,192.168.14.21,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.22,192.168.14.22,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.22,,
,,,,,,,,,,,,,americas,,,,192.168.14.22,,
,,,,,,,,,,,,,should_update,,,,192.168.14.22,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.23,192.168.14.23,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.23,,
,,,,,,,,,,,,,americas,,,,192.168.14.23,,
,,,,,,,,,,,,,should_update,,,,192.168.14.23,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.24,192.168.14.24,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.24,,
,,,,,,,,,,,,,americas,,,,192.168.14.24,,
,,,,,,,,,,,,,should_update,,,,192.168.14.24,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.25,192.168.14.25,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.25,,
,,,,,,,,,,,,,americas,,,,192.168.14.25,,
,,,,,,,,,,,,,should_update,,,,192.168.14.25,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.26,192.168.14.26,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.26,,
,,,,,,,,,,,,,americas,,,,192.168.14.26,,
,,,,,,,,,,,,,should_update,,,,192.168.14.26,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.27,192.168.14.27,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.27,,
,,,,,,,,,,,,,americas,,,,192.168.14.27,,
,,,,,,,,,,,,,should_update,,,,192.168.14.27,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.28,192.168.14.28,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.28,,
,,,,,,,,,,,,,americas,,,,192.168.14.28,,
,,,,,,,,,,,,,should_update,,,,192.168.14.28,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.29,192.168.14.29,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.29,,
,,,,,,,,,,,,,americas,,,,192.168.14.29,,
,,,,,,,,,,,,,should_update,,,,192.168.14.29,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.30,192.168.14.30,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.30,,
,,,,,,,,,,,,,americas,,,,192.168.14.30,,
,,,,,,,,,,,,,should_update,,,,192.168.14.30,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.31,192.168.14.31,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.31,,
,,,,,,,,,,,,,americas,,,,192.168.14.31,,
,,,,,,,,,,,,,should_update,,,,192.168.14.31,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.32,192.168.14.32,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.32,,
,,,,,,,,,,,,,americas,,,,192.168.14.32,,
,,,,,,,,,,,,,should_update,,,,192.168.14.32,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.33,192.168.14.33,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.33,,
,,,,,,,,,,,,,americas,,,,192.168.14.33,,
,,,,,,,,,,,,,should_update,,,,192.168.14.33,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.34,192.168.14.34,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.34,,
,,,,,,,,,,,,,americas,,,,192.168.14.34,,
,,,,,,,,,,,,,should_update,,,,192.168.14.34,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.35,192.168.14.35,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.35,,
,,,,,,,,,,,,,americas,,,,192.168.14.35,,
,,,,,,,,,,,,,should_update,,,,192.168.14.35,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.36,192.168.14.36,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.36,,
,,,,,,,,,,,,,americas,,,,192.168.14.36,,
,,,,,,,,,,,,,should_update,,,,192.168.14.36,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.37,192.168.14.37,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.37,,
,,,,,,,,,,,,,americas,,,,192.168.14.37,,
,,,,,,,,,,,,,should_update,,,,192.168.14.37,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.38,192.168.14.38,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.38,,
,,,,,,,,,,,,,americas,,,,192.168.14.38,,
,,,,,,,,,,,,,should_update,,,,192.168.14.38,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.39,192.168.14.39,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.39,,
,,,,,,,,,,,,,americas,,,,192.168.14.39,,
,,,,,,,,,,,,,should_update,,,,192.168.14.39,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.40,192.168.14.40,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.40,,
,,,,,,,,,,,,,americas,,,,192.168.14.40,,
,,,,,,,,,,,,,should_update,,,,192.168.14.40,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.41,192.168.14.41,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.41,,
,,,,,,,,,,,,,americas,,,,192.168.14.41,,
,,,,,,,,,,,,,should_update,,,,192.168.14.41,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.42,192.168.14.42,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.42,,
,,,,,,,,,,,,,americas,,,,192.168.14.42,,
,,,,,,,,,,,,,should_update,,,,192.168.14.42,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.43,192.168.14.43,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.43,,
,,,,,,,,,,,,,americas,,,,192.168.14.43,,
,,,,,,,,,,,,,should_update,,,,192.168.14.43,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.44,192.168.14.44,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.44,,
,,,,,,,,,,,,,americas,,,,192.168.14.44,,
,,,,,,,,,,,,,should_update,,,,192.168.14.44,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.45,192.168.14.45,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.45,,
,,,,,,,,,,,,,americas,,,,192.168.14.45,,
,,,,,,,,,,,,,should_update,,,,192.168.14.45,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.46,192.168.14.46,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.46,,
,,,,,,,,,,,,,americas,,,,192.168.14.46,,
,,,,,,,,,,,,,should_update,,,,192.168.14.46,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.47,192.168.14.47,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.47,,
,,,,,,,,,,,,,americas,,,,192.168.14.47,,
,,,,,,,,,,,,,should_update,,,,192.168.14.47,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.48,192.168.14.48,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.48,,
,,,,,,,,,,,,,americas,,,,192.168.14.48,,
,,,,,,,,,,,,,should_update,,,,192.168.14.48,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.49,192.168.14.49,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.49,,
,,,,,,,,,,,,,americas,,,,192.168.14.49,,
,,,,,,,,,,,,,should_update,,,,192.168.14.49,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.50,192.168.14.50,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.50,,
,,,,,,,,,,,,,americas,,,,192.168.14.50,,
,,,,,,,,,,,,,should_update,,,,192.168.14.50,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.51,192.168.14.51,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.51,,
,,,,,,,,,,,,,americas,,,,192.168.14.51,,
,,,,,,,,,,,,,should_update,,,,192.168.14.51,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.52,192.168.14.52,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.52,,
,,,,,,,,,,,,,americas,,,,192.168.14.52,,
,,,,,,,,,,,,,should_update,,,,192.168.14.52,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.53,192.168.14.53,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.53,,
,,,,,,,,,,,,,americas,,,,192.168.14.53,,
,,,,,,,,,,,,,should_update,,,,192.168.14.53,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.54,192.168.14.54,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.54,,
,,,,,,,,,,,,,americas,,,,192.168.14.54,,
,,,,,,,,,,,,,should_update,,,,192.168.14.54,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.55,192.168.14.55,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.55,,
,,,,,,,,,,,,,americas,,,,192.168.14.55,,
,,,,,,,,,,,,,should_update,,,,192.168.14.55,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.56,192.168.14.56,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.56,,
,,,,,,,,,,,,,americas,,,,192.168.14.56,,
,,,,,,,,,,,,,should_update,,,,192.168.14.56,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.57,192.168.14.57,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.57,,
,,,,,,,,,,,,,americas,,,,192.168.14.57,,
,,,,,,,,,,,,,should_update,,,,192.168.14.57,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.58,192.168.14.58,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.58,,
,,,,,,,,,,,,,americas,,,,192.168.14.58,,
,,,,,,,,,,,,,should_update,,,,192.168.14.58,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.59,192.168.14.59,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.59,,
,,,,,,,,,,,,,americas,,,,192.168.14.59,,
,,,,,,,,,,,,,should_update,,,,192.168.14.59,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.60,192.168.14.60,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.60,,
,,,,,,,,,,,,,americas,,,,192.168.14.60,,
,,,,,,,,,,,,,should_update,,,,192.168.14.60,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.61,192.168.14.61,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.61,,
,,,,,,,,,,,,,americas,,,,192.168.14.61,,
,,,,,,,,,,,,,should_update,,,,192.168.14.61,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.62,192.168.14.62,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.62,,
,,,,,,,,,,,,,americas,,,,192.168.14.62,,
,,,,,,,,,,,,,should_update,,,,192.168.14.62,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.63,192.168.14.63,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.63,,
,,,,,,,,,,,,,americas,,,,192.168.14.63,,
,,,,,,,,,,,,,should_update,,,,192.168.14.63,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.64,192.168.14.64,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.64,,
,,,,,,,,,,,,,americas,,,,192.168.14.64,,
,,,,,,,,,,,,,should_update,,,,192.168.14.64,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.65,192.168.14.65,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.65,,
,,,,,,,,,,,,,americas,,,,192.168.14.65,,
,,,,,,,,,,,,,should_update,,,,192.168.14.65,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.66,192.168.14.66,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.66,,
,,,,,,,,,,,,,americas,,,,192.168.14.66,,
,,,,,,,,,,,,,should_update,,,,192.168.14.66,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.67,192.168.14.67,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.67,,
,,,,,,,,,,,,,americas,,,,192.168.14.67,,
,,,,,,,,,,,,,should_update,,,,192.168.14.67,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.68,192.168.14.68,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.68,,
,,,,,,,,,,,,,americas,,,,192.168.14.68,,
,,,,,,,,,,,,,should_update,,,,192.168.14.68,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.69,192.168.14.69,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.69,,
,,,,,,,,,,,,,americas,,,,192.168.14.69,,
,,,,,,,,,,,,,should_update,,,,192.168.14.69,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.70,192.168.14.70,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.70,,
,,,,,,,,,,,,,americas,,,,192.168.14.70,,
,,,,,,,,,,,,,should_update,,,,192.168.14.70,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.71,192.168.14.71,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.71,,
,,,,,,,,,,,,,americas,,,,192.168.14.71,,
,,,,,,,,,,,,,should_update,,,,192.168.14.71,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.72,192.168.14.72,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.72,,
,,,,,,,,,,,,,americas,,,,192.168.14.72,,
,,,,,,,,,,,,,should_update,,,,192.168.14.72,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.73,192.168.14.73,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.73,,
,,,,,,,,,,,,,americas,,,,192.168.14.73,,
,,,,,,,,,,,,,should_update,,,,192.168.14.73,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.74,192.168.14.74,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.74,,
,,,,,,,,,,,,,americas,,,,192.168.14.74,,
,,,,,,,,,,,,,should_update,,,,192.168.14.74,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.75,192.168.14.75,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.75,,
,,,,,,,,,,,,,americas,,,,192.168.14.75,,
,,,,,,,,,,,,,should_update,,,,192.168.14.75,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.76,192.168.14.76,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.76,,
,,,,,,,,,,,,,americas,,,,192.168.14.76,,
,,,,,,,,,,,,,should_update,,,,192.168.14.76,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.77,192.168.14.77,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.77,,
,,,,,,,,,,,,,americas,,,,192.168.14.77,,
,,,,,,,,,,,,,should_update,,,,192.168.14.77,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.78,192.168.14.78,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.78,,
,,,,,,,,,,,,,americas,,,,192.168.14.78,,
,,,,,,,,,,,,,should_update,,,,192.168.14.78,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.79,192.168.14.79,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.79,,
,,,,,,,,,,,,,americas,,,,192.168.14.79,,
,,,,,,,,,,,,,should_update,,,,192.168.14.79,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.80,192.168.14.80,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.80,,
,,,,,,,,,,,,,americas,,,,192.168.14.80,,
,,,,,,,,,,,,,should_update,,,,192.168.14.80,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.81,192.168.14.81,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.81,,
,,,,,,,,,,,,,americas,,,,192.168.14.81,,
,,,,,,,,,,,,,should_update,,,,192.168.14.81,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.82,192.168.14.82,false
,,,,,,,,,,,,,iso27002,,,,192.168.14.82,,
,,,,,,,,,,,,,americas,,,,192.168.14.82,,
,,,,,,,,,,,,,should_update,,,,192.168.14.82,,
,americas,iso27002,true,ab55803d42d270e688c6d82e3fc0da4bf3abef01,,USA,37.694452,true,Pleasanton,,,false,should_timesync,-121.894461,untrust,high,192.168.14.83,192.168.14.83,false
